Course Code,Course Name,Index,Type,Group,Day,Time,Venue,Remark
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82373,Tut,T173,Fri,1430to1620,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82374,Tut,T174,Fri,1430to1620,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82375,Tut,T175,Fri,1430to1620,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82376,Tut,T176,Fri,1430to1620,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82377,Tut,T177,Fri,1430to1620,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82378,Tut,T178,Fri,1430to1620,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82379,Tut,T179,Fri,1430to1620,LHN-TR+08,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82380,Tut,T180,Fri,1430to1620,LHN-TR+29,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82400,Tut,T001,Mon,1030to1220,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82401,Tut,T002,Mon,1030to1220,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82402,Tut,T003,Mon,1030to1220,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82403,Tut,T004,Mon,1030to1220,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82404,Tut,T005,Mon,1230to1420,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82405,Tut,T006,Mon,1230to1420,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82406,Tut,T007,Mon,1230to1420,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82407,Tut,T008,Mon,1230to1420,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82408,Tut,T009,Mon,1430to1620,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82409,Tut,T010,Mon,1430to1620,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82410,Tut,T011,Mon,1430to1620,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82411,Tut,T012,Mon,1430to1620,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82412,Tut,T013,Mon,1630to1820,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82413,Tut,T014,Mon,1630to1820,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82414,Tut,T015,Mon,1630to1820,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82415,Tut,T016,Tue,1030to1220,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82416,Tut,T017,Tue,1030to1220,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82417,Tut,T018,Tue,1030to1220,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82418,Tut,T019,Tue,1030to1220,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82419,Tut,T020,Tue,1230to1420,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82420,Tut,T021,Tue,1230to1420,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82421,Tut,T022,Tue,1230to1420,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82422,Tut,T023,Tue,1230to1420,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82423,Tut,T024,Tue,1430to1620,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82424,Tut,T025,Tue,1430to1620,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82425,Tut,T026,Tue,1430to1620,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82426,Tut,T027,Tue,1430to1620,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82427,Tut,T028,Tue,1630to1820,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82428,Tut,T029,Tue,1630to1820,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82429,Tut,T030,Tue,1630to1820,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82430,Tut,T031,Wed,1030to1220,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82431,Tut,T032,Wed,1030to1220,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82432,Tut,T033,Wed,1030to1220,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82433,Tut,T034,Wed,1030to1220,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82434,Tut,T035,Wed,1230to1420,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82435,Tut,T036,Wed,1230to1420,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82436,Tut,T037,Wed,1230to1420,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82437,Tut,T038,Wed,1230to1420,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82438,Tut,T039,Wed,1430to1620,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82439,Tut,T040,Wed,1430to1620,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82440,Tut,T041,Wed,1430to1620,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82441,Tut,T042,Wed,1430to1620,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82442,Tut,T043,Wed,1630to1820,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82443,Tut,T044,Wed,1630to1820,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82444,Tut,T045,Wed,1630to1820,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82445,Tut,T046,Thu,1030to1220,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82446,Tut,T047,Thu,1030to1220,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82447,Tut,T048,Thu,1030to1220,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82448,Tut,T049,Thu,1030to1220,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82449,Tut,T050,Thu,1230to1420,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82450,Tut,T051,Thu,1230to1420,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82451,Tut,T052,Thu,1230to1420,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82452,Tut,T053,Thu,1230to1420,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82453,Tut,T054,Thu,1430to1620,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82454,Tut,T055,Thu,1430to1620,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82455,Tut,T056,Thu,1430to1620,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82456,Tut,T057,Thu,1430to1620,LHN-TR+37,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82457,Tut,T058,Thu,1630to1820,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82458,Tut,T059,Thu,1630to1820,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82459,Tut,T060,Thu,1630to1820,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82460,Tut,T061,Fri,1030to1220,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82461,Tut,T062,Fri,1030to1220,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82462,Tut,T063,Fri,1030to1220,LHN-TR+36,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82463,Tut,T064,Fri,1230to1420,LHN-TR+52,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82464,Tut,T065,Fri,1230to1420,LHN-TR+30,Teaching Wk2-13
CC0002,NAVIGATING THE DIGITAL WORLD,82465,Tut,T066,Fri,1230to1420,LHN-TR+36,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10183,Lec/Studio,SCL1,Fri,1530to1620,LT1,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10183,Tut,FCEA,Thu,1530to1620,TR+4,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10184,Lec/Studio,SCL1,Fri,1530to1620,LT1,Teaching Wk1-13
MH1812,DISCRETE MATHEMATICS,10184,Tut,FCEB,Fri,1130to1220,TR+9,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10185,Lec/Studio,SCL1,Fri,1530to1620,LT1,Teaching Wk1-13
MH1812,DISCRETE MATHEMATICS,10185,Tut,FCEC,Thu,1630to1720,TR+3,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10186,Lec/Studio,SCL1,Fri,1530to1620,LT1,Teaching Wk1-13
MH1812,DISCRETE MATHEMATICS,10186,Tut,FCED,Wed,1430to1520,TR+2,Teaching Wk2-13
MH1812,DISCRETE MATHEMATICS,10187,Lec/Studio,SCL1,Fri,1530to1620,LT1,Teaching Wk1-13
